,user_id,nationalpark_id,rating
3487,57,16,
3488,57,17,
3489,57,18,
3490,57,19,
3491,57,20,
3492,57,21,
3493,57,22,
3494,57,23,
3495,57,24,
3496,57,25,
3497,57,26,
3498,57,27,
3499,57,28,
3500,57,29,
3501,57,30,
3502,57,31,
3503,57,32,
3504,57,33,
3505,57,34,
3506,57,35,
3507,57,36,
3508,57,37,
3509,57,38,
3510,57,39,
3511,57,40,
3512,57,41,
3513,57,42,
3514,57,43,
3515,57,44,
3516,57,45,
3517,57,46,
3518,57,47,
3519,57,48,
3520,57,49,
3521,57,50,
3522,57,51,
3523,57,52,
3524,57,53,
3525,57,54,
3526,57,55,
3527,57,56,
3528,57,57,
3529,57,58,
3530,57,59,
3531,57,60,4.5
3532,57,61,
3533,57,62,
3534,58,1,
3535,58,2,
3536,58,3,5
3537,58,4,
3538,58,5,5
3539,58,6,
3540,58,7,
3541,58,8,
3542,58,9,
3543,58,10,
3544,58,11,
3545,58,12,
3546,58,13,
3547,58,14,4
3548,58,15,
3549,58,16,5
3550,58,17,
3551,58,18,
3552,58,19,
3553,58,20,
3554,58,21,
3555,58,22,
3556,58,23,
3557,58,24,5
3558,58,25,5
3559,58,26,
3560,58,27,
3561,58,28,
3562,58,29,
3563,58,30,
3564,58,31,5
3565,58,32,
3566,58,33,
3567,58,34,
3568,58,35,5
3569,58,36,
3570,58,37,
3571,58,38,1.5
3572,58,39,
3573,58,40,
3574,58,41,
3575,58,42,
3576,58,43,
3577,58,44,5
3578,58,45,
3579,58,46,5
3580,58,47,
3581,58,48,1.5
3582,58,49,5
3583,58,50,
3584,58,51,
3585,58,52,5
3586,58,53,
3587,58,54,
3588,58,55,
3589,58,56,
3590,58,57,
3591,58,58,
3592,58,59,
3593,58,60,4.5
3594,58,61,5
3595,58,62,
3596,59,1,
3597,59,2,
3598,59,3,5
3599,59,4,5
3600,59,5,
3601,59,6,
3602,59,7,
3603,59,8,
3604,59,9,
3605,59,10,
3606,59,11,
3607,59,12,
3608,59,13,
3609,59,14,
3610,59,15,
3611,59,16,
3612,59,17,
3613,59,18,
3614,59,19,
3615,59,20,
3616,59,21,
3617,59,22,
3618,59,23,
3619,59,24,5
3620,59,25,
3621,59,26,
3622,59,27,
3623,59,28,
3624,59,29,
3625,59,30,
3626,59,31,
3627,59,32,
3628,59,33,
3629,59,34,
3630,59,35,
3631,59,36,
3632,59,37,
3633,59,38,
3634,59,39,
3635,59,40,
3636,59,41,
3637,59,42,
3638,59,43,
3639,59,44,
3640,59,45,
3641,59,46,5
3642,59,47,
3643,59,48,3.5
3644,59,49,
3645,59,50,
3646,59,51,
3647,59,52,4.5
3648,59,53,
3649,59,54,
3650,59,55,
3651,59,56,
3652,59,57,
3653,59,58,
3654,59,59,
3655,59,60,
3656,59,61,5
3657,59,62,4.5
3658,60,1,
3659,60,2,
3660,60,3,
3661,60,4,
3662,60,5,
3663,60,6,
3664,60,7,
3665,60,8,
3666,60,9,
3667,60,10,
3668,60,11,
3669,60,12,4.5
3670,60,13,
3671,60,14,4.5
3672,60,15,
3673,60,16,
3674,60,17,4.5
3675,60,18,
3676,60,19,
3677,60,20,
3678,60,21,
3679,60,22,
3680,60,23,
3681,60,24,
3682,60,25,
3683,60,26,
3684,60,27,
3685,60,28,
3686,60,29,
3687,60,30,
3688,60,31,
3689,60,32,4.5
3690,60,33,
3691,60,34,
3692,60,35,
3693,60,36,
3694,60,37,4.5
3695,60,38,
3696,60,39,
3697,60,40,
3698,60,41,
3699,60,42,
3700,60,43,
3701,60,44,
3702,60,45,
3703,60,46,
3704,60,47,3.5
3705,60,48,
3706,60,49,4.5
3707,60,50,
3708,60,51,
3709,60,52,
3710,60,53,
3711,60,54,
3712,60,55,
3713,60,56,
3714,60,57,
3715,60,58,4.5
3716,60,59,
3717,60,60,
3718,60,61,
3719,60,62,
3720,61,1,
3721,61,2,
3722,61,3,
3723,61,4,
3724,61,5,2
3725,61,6,
3726,61,7,
3727,61,8,
3728,61,9,
3729,61,10,
3730,61,11,
3731,61,12,
3732,61,13,
3733,61,14,2
3734,61,15,
3735,61,16,
3736,61,17,
3737,61,18,
3738,61,19,
3739,61,20,
3740,61,21,
3741,61,22,
3742,61,23,
3743,61,24,
3744,61,25,
3745,61,26,
3746,61,27,
3747,61,28,
3748,61,29,
3749,61,30,
3750,61,31,
3751,61,32,
3752,61,33,
3753,61,34,
3754,61,35,
3755,61,36,
3756,61,37,
3757,61,38,
3758,61,39,
3759,61,40,
3760,61,41,
3761,61,42,
3762,61,43,2
3763,61,44,
3764,61,45,
3765,61,46,
3766,61,47,
3767,61,48,
3768,61,49,2
3769,61,50,
3770,61,51,
3771,61,52,
3772,61,53,
3773,61,54,
3774,61,55,
3775,61,56,
3776,61,57,
3777,61,58,
3778,61,59,
3779,61,60,
3780,61,61,
3781,61,62,
3782,62,1,
3783,62,2,
3784,62,3,
3785,62,4,
3786,62,5,
3787,62,6,
3788,62,7,
3789,62,8,
3790,62,9,
3791,62,10,
3792,62,11,
3793,62,12,
3794,62,13,
3795,62,14,
3796,62,15,
3797,62,16,
3798,62,17,
3799,62,18,
3800,62,19,4
3801,62,20,
3802,62,21,
3803,62,22,
3804,62,23,
3805,62,24,
3806,62,25,
3807,62,26,5
3808,62,27,
3809,62,28,4
3810,62,29,
3811,62,30,5
3812,62,31,
3813,62,32,
3814,62,33,
3815,62,34,
3816,62,35,
3817,62,36,
3818,62,37,
3819,62,38,
3820,62,39,
3821,62,40,
3822,62,41,
3823,62,42,
3824,62,43,
3825,62,44,
3826,62,45,
3827,62,46,
3828,62,47,
3829,62,48,
3830,62,49,5
3831,62,50,5
3832,62,51,
3833,62,52,
3834,62,53,
3835,62,54,
3836,62,55,
3837,62,56,
3838,62,57,
3839,62,58,
3840,62,59,
3841,62,60,
3842,62,61,5
3843,62,62,
3844,63,1,
3845,63,2,
3846,63,3,
3847,63,4,
3848,63,5,
3849,63,6,
3850,63,7,
3851,63,8,
3852,63,9,
3853,63,10,
3854,63,11,
3855,63,12,
3856,63,13,
3857,63,14,
3858,63,15,
3859,63,16,
3860,63,17,
3861,63,18,
3862,63,19,
3863,63,20,
3864,63,21,
3865,63,22,
3866,63,23,
3867,63,24,
3868,63,25,
3869,63,26,
3870,63,27,
3871,63,28,
3872,63,29,
3873,63,30,
3874,63,31,1.5
3875,63,32,
3876,63,33,
3877,63,34,
3878,63,35,
3879,63,36,
3880,63,37,
3881,63,38,
3882,63,39,
3883,63,40,
3884,63,41,
3885,63,42,
3886,63,43,
3887,63,44,
3888,63,45,
3889,63,46,
3890,63,47,
3891,63,48,
3892,63,49,
3893,63,50,
3894,63,51,
3895,63,52,
3896,63,53,
3897,63,54,
3898,63,55,
3899,63,56,
3900,63,57,
3901,63,58,
3902,63,59,
3903,63,60,1.5
3904,63,61,1.5
3905,63,62,
3906,64,1,
3907,64,2,
3908,64,3,
3909,64,4,
3910,64,5,
3911,64,6,
3912,64,7,
3913,64,8,
3914,64,9,
3915,64,10,
3916,64,11,
3917,64,12,
3918,64,13,
3919,64,14,
3920,64,15,
3921,64,16,
3922,64,17,
3923,64,18,
3924,64,19,
3925,64,20,
3926,64,21,
3927,64,22,
3928,64,23,
3929,64,24,
3930,64,25,
3931,64,26,
3932,64,27,
3933,64,28,
3934,64,29,
3935,64,30,
3936,64,31,
3937,64,32,
3938,64,33,
3939,64,34,
3940,64,35,
3941,64,36,
3942,64,37,
3943,64,38,
3944,64,39,
3945,64,40,
3946,64,41,
3947,64,42,
3948,64,43,
3949,64,44,
3950,64,45,
3951,64,46,
3952,64,47,
3953,64,48,
3954,64,49,
3955,64,50,
3956,64,51,
3957,64,52,
3958,64,53,
3959,64,54,
3960,64,55,
3961,64,56,
3962,64,57,
3963,64,58,
3964,64,59,
3965,64,60,5
3966,64,61,
3967,64,62,
3968,65,1,
3969,65,2,
3970,65,3,
3971,65,4,
3972,65,5,
3973,65,6,
3974,65,7,
3975,65,8,
3976,65,9,
3977,65,10,
3978,65,11,4.5
3979,65,12,
3980,65,13,
3981,65,14,
3982,65,15,
3983,65,16,3.5
3984,65,17,4.5
3985,65,18,
3986,65,19,4
3987,65,20,
3988,65,21,
3989,65,22,4.5
3990,65,23,
3991,65,24,
3992,65,25,
3993,65,26,
3994,65,27,
3995,65,28,
3996,65,29,
3997,65,30,4.5
3998,65,31,4.5
3999,65,32,4
4000,65,33,
4001,65,34,
4002,65,35,4.5
4003,65,36,
4004,65,37,
4005,65,38,4.5
4006,65,39,
4007,65,40,
4008,65,41,
4009,65,42,
4010,65,43,
4011,65,44,
4012,65,45,
4013,65,46,
4014,65,47,
4015,65,48,
4016,65,49,
4017,65,50,
4018,65,51,
4019,65,52,4.5
4020,65,53,
4021,65,54,
4022,65,55,
4023,65,56,
4024,65,57,
4025,65,58,
4026,65,59,
4027,65,60,
4028,65,61,4.5
4029,65,62,
4030,66,1,
4031,66,2,
4032,66,3,
4033,66,4,
4034,66,5,
4035,66,6,
4036,66,7,
4037,66,8,
4038,66,9,
4039,66,10,
4040,66,11,
4041,66,12,
4042,66,13,
4043,66,14,
4044,66,15,
4045,66,16,
4046,66,17,
4047,66,18,
4048,66,19,
4049,66,20,
4050,66,21,
4051,66,22,
4052,66,23,
4053,66,24,3.5
4054,66,25,
4055,66,26,
4056,66,27,
4057,66,28,
4058,66,29,
4059,66,30,
4060,66,31,4
4061,66,32,
4062,66,33,
4063,66,34,
4064,66,35,
4065,66,36,
4066,66,37,
4067,66,38,
4068,66,39,
4069,66,40,
4070,66,41,
4071,66,42,
4072,66,43,
4073,66,44,
4074,66,45,
4075,66,46,
4076,66,47,
4077,66,48,
4078,66,49,4
4079,66,50,
4080,66,51,
4081,66,52,
4082,66,53,
4083,66,54,
4084,66,55,
4085,66,56,
4086,66,57,
4087,66,58,
4088,66,59,
4089,66,60,
4090,66,61,4
4091,66,62,
4092,67,1,4.5
4093,67,2,
4094,67,3,4.5
4095,67,4,
4096,67,5,
4097,67,6,
4098,67,7,4.5
4099,67,8,
4100,67,9,4.5
4101,67,10,
4102,67,11,4.5
4103,67,12,
4104,67,13,
4105,67,14,4.5
4106,67,15,
4107,67,16,
4108,67,17,
4109,67,18,
4110,67,19,
4111,67,20,
4112,67,21,
4113,67,22,
4114,67,23,
4115,67,24,
4116,67,25,4.5
4117,67,26,
4118,67,27,
4119,67,28,
4120,67,29,
4121,67,30,
4122,67,31,
4123,67,32,
4124,67,33,
4125,67,34,
4126,67,35,4.5
4127,67,36,
4128,67,37,
4129,67,38,
4130,67,39,
4131,67,40,
4132,67,41,
4133,67,42,
4134,67,43,
4135,67,44,
4136,67,45,
4137,67,46,
4138,67,47,
4139,67,48,4.5
4140,67,49,
4141,67,50,
4142,67,51,
4143,67,52,
4144,67,53,4
4145,67,54,
4146,67,55,
4147,67,56,
4148,67,57,
4149,67,58,
4150,67,59,
4151,67,60,4.5
4152,67,61,4.5
4153,67,62,4.5
4154,68,1,
4155,68,2,
4156,68,3,4.5
4157,68,4,3.5
4158,68,5,
4159,68,6,
4160,68,7,
4161,68,8,4.5
4162,68,9,4
4163,68,10,4
4164,68,11,
4165,68,12,
4166,68,13,
4167,68,14,
4168,68,15,1.5
4169,68,16,
4170,68,17,
4171,68,18,
4172,68,19,
4173,68,20,
4174,68,21,
4175,68,22,
4176,68,23,5
4177,68,24,5
4178,68,25,5
4179,68,26,
4180,68,27,
4181,68,28,
4182,68,29,
4183,68,30,
4184,68,31,4
4185,68,32,
4186,68,33,1.5
4187,68,34,
4188,68,35,
4189,68,36,
4190,68,37,
4191,68,38,4.5
4192,68,39,
4193,68,40,
4194,68,41,
4195,68,42,4
4196,68,43,
4197,68,44,
4198,68,45,
4199,68,46,
4200,68,47,
4201,68,48,
4202,68,49,
4203,68,50,
4204,68,51,
4205,68,52,4.5
4206,68,53,
4207,68,54,3.5
4208,68,55,
4209,68,56,
4210,68,57,
4211,68,58,
4212,68,59,
4213,68,60,5
4214,68,61,5
4215,68,62,5
4216,69,1,5
4217,69,2,
4218,69,3,
4219,69,4,
4220,69,5,
4221,69,6,
4222,69,7,
4223,69,8,
4224,69,9,
4225,69,10,
4226,69,11,
4227,69,12,
4228,69,13,
4229,69,14,
4230,69,15,
4231,69,16,
4232,69,17,
4233,69,18,
4234,69,19,
4235,69,20,
4236,69,21,
4237,69,22,
4238,69,23,
4239,69,24,5
4240,69,25,
4241,69,26,
4242,69,27,
4243,69,28,
4244,69,29,
4245,69,30,
4246,69,31,
4247,69,32,
4248,69,33,
4249,69,34,
4250,69,35,
4251,69,36,
4252,69,37,
4253,69,38,
4254,69,39,
4255,69,40,
4256,69,41,
4257,69,42,
4258,69,43,
4259,69,44,
4260,69,45,
4261,69,46,
4262,69,47,
4263,69,48,
4264,69,49,
4265,69,50,
4266,69,51,
4267,69,52,
4268,69,53,4
4269,69,54,
4270,69,55,
4271,69,56,
4272,69,57,
4273,69,58,
4274,69,59,
4275,69,60,
4276,69,61,
4277,69,62,
4278,70,1,3.5
4279,70,2,
4280,70,3,3.5
4281,70,4,
4282,70,5,
4283,70,6,
4284,70,7,
4285,70,8,
4286,70,9,
4287,70,10,
4288,70,11,
4289,70,12,4
4290,70,13,
4291,70,14,
4292,70,15,
4293,70,16,
4294,70,17,
4295,70,18,4
4296,70,19,
4297,70,20,
4298,70,21,
4299,70,22,4.5
4300,70,23,
4301,70,24,4
4302,70,25,
4303,70,26,
4304,70,27,
4305,70,28,
4306,70,29,
4307,70,30,
4308,70,31,4.5
4309,70,32,
4310,70,33,3.5
4311,70,34,
4312,70,35,3.5
4313,70,36,
4314,70,37,4.5
4315,70,38,
4316,70,39,
4317,70,40,
4318,70,41,4
4319,70,42,
4320,70,43,
4321,70,44,
4322,70,45,
4323,70,46,
4324,70,47,
4325,70,48,3.5
4326,70,49,4.5
4327,70,50,3.5
4328,70,51,
4329,70,52,
4330,70,53,
4331,70,54,
4332,70,55,4.5
4333,70,56,
4334,70,57,
4335,70,58,
4336,70,59,4
4337,70,60,
4338,70,61,3
4339,70,62,4
4340,71,1,
4341,71,2,
4342,71,3,
4343,71,4,3.5
4344,71,5,
4345,71,6,
4346,71,7,
4347,71,8,
4348,71,9,
4349,71,10,
4350,71,11,
4351,71,12,
4352,71,13,
4353,71,14,
4354,71,15,
4355,71,16,2.5
4356,71,17,
4357,71,18,
4358,71,19,
4359,71,20,
4360,71,21,
4361,71,22,
4362,71,23,
4363,71,24,4
4364,71,25,4
4365,71,26,
4366,71,27,3.5
4367,71,28,3.5
4368,71,29,
4369,71,30,
4370,71,31,3
4371,71,32,
4372,71,33,
4373,71,34,
4374,71,35,
4375,71,36,
4376,71,37,
4377,71,38,
4378,71,39,
4379,71,40,
4380,71,41,3
4381,71,42,
4382,71,43,3.5
4383,71,44,
4384,71,45,
4385,71,46,
4386,71,47,3
4387,71,48,
4388,71,49,3
4389,71,50,3.5
4390,71,51,
4391,71,52,
4392,71,53,3.5
4393,71,54,
4394,71,55,
4395,71,56,
4396,71,57,
4397,71,58,3
4398,71,59,
4399,71,60,4
4400,71,61,4
4401,71,62,
4402,72,1,
4403,72,2,
4404,72,3,
4405,72,4,
4406,72,5,
4407,72,6,
4408,72,7,
4409,72,8,4
4410,72,9,
4411,72,10,
4412,72,11,
4413,72,12,
4414,72,13,
4415,72,14,
4416,72,15,
4417,72,16,4.5
4418,72,17,
4419,72,18,
4420,72,19,
4421,72,20,
4422,72,21,
4423,72,22,
4424,72,23,
4425,72,24,3.5
4426,72,25,
4427,72,26,
4428,72,27,
4429,72,28,
4430,72,29,
4431,72,30,
4432,72,31,
4433,72,32,
4434,72,33,
4435,72,34,
4436,72,35,4.5
4437,72,36,
4438,72,37,
4439,72,38,4.5
4440,72,39,
4441,72,40,
4442,72,41,
4443,72,42,
4444,72,43,
4445,72,44,
4446,72,45,
4447,72,46,
4448,72,47,
4449,72,48,
4450,72,49,
4451,72,50,
4452,72,51,
4453,72,52,4.5
4454,72,53,
4455,72,54,
4456,72,55,
4457,72,56,
4458,72,57,
4459,72,58,
4460,72,59,
4461,72,60,
4462,72,61,4.5
4463,72,62,4.5
4464,73,1,4
4465,73,2,
4466,73,3,
4467,73,4,
4468,73,5,
4469,73,6,
4470,73,7,
4471,73,8,
4472,73,9,
4473,73,10,
4474,73,11,
4475,73,12,
4476,73,13,
4477,73,14,
4478,73,15,
4479,73,16,
4480,73,17,
4481,73,18,
4482,73,19,
4483,73,20,
4484,73,21,
4485,73,22,
4486,73,23,
4487,73,24,
4488,73,25,
4489,73,26,
4490,73,27,
4491,73,28,
4492,73,29,
4493,73,30,
4494,73,31,
4495,73,32,
4496,73,33,
4497,73,34,
4498,73,35,
4499,73,36,
4500,73,37,
4501,73,38,
4502,73,39,
4503,73,40,
4504,73,41,
4505,73,42,
4506,73,43,
4507,73,44,
4508,73,45,
4509,73,46,
4510,73,47,
4511,73,48,
4512,73,49,
4513,73,50,
4514,73,51,
4515,73,52,
4516,73,53,
4517,73,54,
4518,73,55,
4519,73,56,
4520,73,57,
4521,73,58,
4522,73,59,
4523,73,60,
4524,73,61,
4525,73,62,
4526,74,1,4.5
4527,74,2,
4528,74,3,
4529,74,4,
4530,74,5,
4531,74,6,
4532,74,7,
4533,74,8,4
4534,74,9,4
4535,74,10,
4536,74,11,
4537,74,12,
4538,74,13,
4539,74,14,4
4540,74,15,
4541,74,16,
4542,74,17,
4543,74,18,
4544,74,19,3
4545,74,20,
4546,74,21,
4547,74,22,
4548,74,23,
4549,74,24,3.5
4550,74,25,
4551,74,26,
4552,74,27,
4553,74,28,4.5
4554,74,29,
4555,74,30,
4556,74,31,
4557,74,32,
4558,74,33,
4559,74,34,
4560,74,35,
4561,74,36,
4562,74,37,
4563,74,38,
4564,74,39,
4565,74,40,
4566,74,41,
4567,74,42,
4568,74,43,
4569,74,44,
4570,74,45,
4571,74,46,
4572,74,47,
4573,74,48,
4574,74,49,
4575,74,50,
4576,74,51,
4577,74,52,
4578,74,53,
4579,74,54,
4580,74,55,
4581,74,56,
4582,74,57,
4583,74,58,
4584,74,59,
4585,74,60,4.5
4586,74,61,
4587,74,62,4
4588,75,1,
4589,75,2,
4590,75,3,
4591,75,4,
4592,75,5,
4593,75,6,
4594,75,7,
4595,75,8,
4596,75,9,
4597,75,10,
4598,75,11,
4599,75,12,
4600,75,13,
4601,75,14,
4602,75,15,
4603,75,16,
4604,75,17,
4605,75,18,
4606,75,19,
4607,75,20,
4608,75,21,
4609,75,22,
4610,75,23,
4611,75,24,
4612,75,25,
4613,75,26,
4614,75,27,
4615,75,28,1.5
4616,75,29,
4617,75,30,
4618,75,31,2.5
4619,75,32,
4620,75,33,
4621,75,34,
4622,75,35,2.5
4623,75,36,
4624,75,37,
4625,75,38,
4626,75,39,
4627,75,40,
4628,75,41,
4629,75,42,
4630,75,43,
4631,75,44,
4632,75,45,
4633,75,46,
4634,75,47,
4635,75,48,
4636,75,49,
4637,75,50,
4638,75,51,
4639,75,52,
4640,75,53,
4641,75,54,
4642,75,55,
4643,75,56,
4644,75,57,
4645,75,58,
4646,75,59,
4647,75,60,
4648,75,61,4.5
4649,75,62,4
4650,76,1,
4651,76,2,
4652,76,3,
4653,76,4,
4654,76,5,5
4655,76,6,
4656,76,7,
4657,76,8,
4658,76,9,
4659,76,10,
4660,76,11,
4661,76,12,
4662,76,13,
4663,76,14,
4664,76,15,
4665,76,16,
4666,76,17,5
4667,76,18,
4668,76,19,
4669,76,20,
4670,76,21,
4671,76,22,5
4672,76,23,
4673,76,24,5
4674,76,25,
4675,76,26,
4676,76,27,
4677,76,28,
4678,76,29,
4679,76,30,
4680,76,31,4
4681,76,32,
4682,76,33,
4683,76,34,
4684,76,35,
4685,76,36,
4686,76,37,
4687,76,38,
4688,76,39,
4689,76,40,
4690,76,41,
4691,76,42,
4692,76,43,
4693,76,44,
4694,76,45,5
4695,76,46,5
4696,76,47,
4697,76,48,
4698,76,49,
4699,76,50,
4700,76,51,
4701,76,52,5
4702,76,53,
4703,76,54,
4704,76,55,
4705,76,56,
4706,76,57,
4707,76,58,
4708,76,59,
4709,76,60,
4710,76,61,5
4711,76,62,
4712,77,1,
4713,77,2,
4714,77,3,
4715,77,4,4
4716,77,5,4
4717,77,6,
4718,77,7,
4719,77,8,
4720,77,9,
4721,77,10,
4722,77,11,
4723,77,12,
4724,77,13,
4725,77,14,4.5
4726,77,15,
4727,77,16,
4728,77,17,
4729,77,18,
4730,77,19,
4731,77,20,
4732,77,21,
4733,77,22,
4734,77,23,
4735,77,24,4.5
4736,77,25,
4737,77,26,
4738,77,27,
4739,77,28,
4740,77,29,
4741,77,30,
4742,77,31,
4743,77,32,4.5
4744,77,33,
4745,77,34,
4746,77,35,4.5
4747,77,36,
4748,77,37,
4749,77,38,
4750,77,39,
4751,77,40,
4752,77,41,
4753,77,42,
4754,77,43,
4755,77,44,
4756,77,45,
4757,77,46,
4758,77,47,4.5
4759,77,48,
4760,77,49,4.5
4761,77,50,
4762,77,51,
4763,77,52,4.5
4764,77,53,
4765,77,54,
4766,77,55,
4767,77,56,
4768,77,57,
4769,77,58,
4770,77,59,
4771,77,60,4.5
4772,77,61,4.5
4773,77,62,
4774,78,1,
4775,78,2,
4776,78,3,
4777,78,4,
4778,78,5,
4779,78,6,
4780,78,7,
4781,78,8,
4782,78,9,
4783,78,10,
4784,78,11,
4785,78,12,
4786,78,13,
4787,78,14,
4788,78,15,
4789,78,16,4.5
4790,78,17,
4791,78,18,
4792,78,19,4.5
4793,78,20,
4794,78,21,
4795,78,22,
4796,78,23,
4797,78,24,
4798,78,25,
4799,78,26,
4800,78,27,
4801,78,28,5
4802,78,29,
4803,78,30,4
4804,78,31,
4805,78,32,
4806,78,33,
4807,78,34,
4808,78,35,
4809,78,36,
4810,78,37,
4811,78,38,
4812,78,39,
4813,78,40,
4814,78,41,
4815,78,42,
4816,78,43,
4817,78,44,
4818,78,45,
4819,78,46,
4820,78,47,
4821,78,48,
4822,78,49,
4823,78,50,
4824,78,51,
4825,78,52,
4826,78,53,
4827,78,54,
4828,78,55,
4829,78,56,
4830,78,57,
4831,78,58,
4832,78,59,
4833,78,60,
4834,78,61,
4835,78,62,
4836,79,1,
4837,79,2,
4838,79,3,
4839,79,4,
4840,79,5,
4841,79,6,
4842,79,7,
4843,79,8,
4844,79,9,
4845,79,10,
4846,79,11,
4847,79,12,
4848,79,13,
4849,79,14,5
4850,79,15,
4851,79,16,3
4852,79,17,
4853,79,18,
4854,79,19,
4855,79,20,
4856,79,21,
4857,79,22,
4858,79,23,5
4859,79,24,
4860,79,25,5
4861,79,26,
4862,79,27,
4863,79,28,
4864,79,29,
4865,79,30,
4866,79,31,5
4867,79,32,
4868,79,33,
4869,79,34,
4870,79,35,
4871,79,36,
4872,79,37,
4873,79,38,5
4874,79,39,
4875,79,40,
4876,79,41,
4877,79,42,
4878,79,43,
4879,79,44,
4880,79,45,
4881,79,46,
4882,79,47,
4883,79,48,5
4884,79,49,
4885,79,50,
4886,79,51,
4887,79,52,5
4888,79,53,
4889,79,54,
4890,79,55,
4891,79,56,
4892,79,57,
4893,79,58,
4894,79,59,
4895,79,60,5
4896,79,61,5
4897,79,62,
4898,80,1,4
4899,80,2,
4900,80,3,4
4901,80,4,4.5
4902,80,5,4.5
4903,80,6,
4904,80,7,
4905,80,8,4.5
4906,80,9,3
4907,80,10,4
4908,80,11,4.5
4909,80,12,4.5
4910,80,13,
4911,80,14,
4912,80,15,2
4913,80,16,4.5
4914,80,17,4.5
4915,80,18,
4916,80,19,4.5
4917,80,20,
4918,80,21,4.5
4919,80,22,
4920,80,23,4.5
4921,80,24,4.5
4922,80,25,3
4923,80,26,
4924,80,27,3
4925,80,28,4
4926,80,29,4.5
4927,80,30,
4928,80,31,
4929,80,32,2.5
4930,80,33,2
4931,80,34,
4932,80,35,4
4933,80,36,
4934,80,37,3.5
4935,80,38,4.5
4936,80,39,
4937,80,40,
4938,80,41,
4939,80,42,
4940,80,43,4.5
4941,80,44,
4942,80,45,
4943,80,46,
4944,80,47,
4945,80,48,
4946,80,49,
4947,80,50,3
4948,80,51,
4949,80,52,
4950,80,53,4
4951,80,54,4
4952,80,55,
4953,80,56,
4954,80,57,
4955,80,58,4.5
4956,80,59,
4957,80,60,4.5
4958,80,61,4.5
4959,80,62,4.5
4960,81,1,
4961,81,2,
4962,81,3,
4963,81,4,
4964,81,5,
4965,81,6,
4966,81,7,
4967,81,8,
4968,81,9,
4969,81,10,
4970,81,11,
4971,81,12,
4972,81,13,
4973,81,14,
4974,81,15,
4975,81,16,4.5
4976,81,17,
4977,81,18,
4978,81,19,
4979,81,20,
4980,81,21,
4981,81,22,
4982,81,23,
4983,81,24,4.5
4984,81,25,
4985,81,26,
4986,81,27,
4987,81,28,
4988,81,29,
4989,81,30,
4990,81,31,4.5
4991,81,32,
4992,81,33,
4993,81,34,
4994,81,35,
4995,81,36,
4996,81,37,
4997,81,38,
4998,81,39,
4999,81,40,
5000,81,41,
5001,81,42,
5002,81,43,
5003,81,44,
5004,81,45,
5005,81,46,
5006,81,47,
5007,81,48,
5008,81,49,
5009,81,50,
5010,81,51,
5011,81,52,
5012,81,53,
5013,81,54,
5014,81,55,
5015,81,56,
5016,81,57,
5017,81,58,
5018,81,59,
5019,81,60,4.5
5020,81,61,4.5
5021,81,62,
5022,82,1,
5023,82,2,
5024,82,3,
5025,82,4,
5026,82,5,
5027,82,6,
5028,82,7,
5029,82,8,5
5030,82,9,
5031,82,10,5
5032,82,11,
5033,82,12,
5034,82,13,
5035,82,14,
5036,82,15,
5037,82,16,5
5038,82,17,
5039,82,18,
5040,82,19,
5041,82,20,
5042,82,21,
5043,82,22,
5044,82,23,
5045,82,24,5
5046,82,25,
5047,82,26,
5048,82,27,
5049,82,28,
5050,82,29,
5051,82,30,
5052,82,31,
5053,82,32,
5054,82,33,
5055,82,34,
5056,82,35,5
5057,82,36,
5058,82,37,
5059,82,38,5
5060,82,39,
5061,82,40,
5062,82,41,
5063,82,42,
5064,82,43,
5065,82,44,
5066,82,45,
5067,82,46,
5068,82,47,
5069,82,48,
5070,82,49,
5071,82,50,
5072,82,51,
5073,82,52,4.5
5074,82,53,5
5075,82,54,
5076,82,55,
5077,82,56,
5078,82,57,
5079,82,58,
5080,82,59,
5081,82,60,
5082,82,61,5
5083,82,62,5
5084,83,1,
5085,83,2,
5086,83,3,4
5087,83,4,4
5088,83,5,4
5089,83,6,
5090,83,7,4.5
5091,83,8,3.5
5092,83,9,4
5093,83,10,4.5
5094,83,11,
5095,83,12,4.5
5096,83,13,
5097,83,14,4.5
5098,83,15,
5099,83,16,4
5100,83,17,
5101,83,18,
5102,83,19,
5103,83,20,
5104,83,21,
5105,83,22,
5106,83,23,
5107,83,24,4.5
5108,83,25,4.5
5109,83,26,
5110,83,27,
5111,83,28,
5112,83,29,
5113,83,30,
5114,83,31,4
5115,83,32,
5116,83,33,
5117,83,34,
5118,83,35,3.5
5119,83,36,
5120,83,37,
5121,83,38,4.5
5122,83,39,
5123,83,40,
5124,83,41,3
5125,83,42,
5126,83,43,2.5
5127,83,44,3.5
5128,83,45,
5129,83,46,4
5130,83,47,2.5
5131,83,48,3
5132,83,49,4
5133,83,50,2
5134,83,51,4.5
5135,83,52,2
5136,83,53,
5137,83,54,3.5
5138,83,55,
5139,83,56,
5140,83,57,4.5
5141,83,58,
5142,83,59,
5143,83,60,4
5144,83,61,2
5145,83,62,4.5
5146,84,1,
5147,84,2,
5148,84,3,
5149,84,4,
5150,84,5,
5151,84,6,
5152,84,7,
5153,84,8,
5154,84,9,
5155,84,10,
5156,84,11,
5157,84,12,
5158,84,13,
5159,84,14,
5160,84,15,
5161,84,16,
5162,84,17,
5163,84,18,
5164,84,19,
5165,84,20,
5166,84,21,
